embedding_id,source_type,source_id,text_chunk,chunk_index,token_count,model,vector_dim,created_at
EMB000330,doctor,DOC00315,"Dr. Dr. Arun Rao, Movement Disorder Specialist at Neurology. Qualification: MBBS, MS. Experience: 12 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000331,doctor,DOC00316,"Dr. Dr. Rohit Patel, Stroke Specialist at Neurology. Qualification: MBBS, MCh. Experience: 13 years. Consultation fee: ₹400. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000332,doctor,DOC00317,"Dr. Dr. Arun Reddy, Epileptologist at Neurology. Qualification: MBBS, MD. Experience: 16 years. Consultation fee: ₹500. Available: Mon-Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000333,doctor,DOC00318,"Dr. Dr. Rohit Bhat, Movement Disorder Specialist at Neurology. Qualification: MBBS, MD. Experience: 4 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000334,doctor,DOC00319,"Dr. Dr. Kavita Iyer, Epileptologist at Neurology. Qualification: MBBS, MS. Experience: 14 years. Consultation fee: ₹1000. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000335,doctor,DOC00320,"Dr. Dr. Rajesh Bhat, Consultant Nephrology at Nephrology. Qualification: MBBS, DNB. Experience: 17 years. Consultation fee: ₹700. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000336,doctor,DOC00321,"Dr. Dr. Vikram Hegde, Consultant Nephrology at Nephrology. Qualification: MBBS, DNB. Experience: 9 years. Consultation fee: ₹300. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000337,doctor,DOC00322,"Dr. Dr. Arjun Nair, Nephrology Specialist at Nephrology. Qualification: MBBS, MCh. Experience: 11 years. Consultation fee: ₹500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000338,doctor,DOC00323,"Dr. Dr. Arjun Verma, Nephrology Specialist at Nephrology. Qualification: MBBS, DNB. Experience: 16 years. Consultation fee: ₹800. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000339,doctor,DOC00324,"Dr. Dr. Kiran Nair, Consultant Nephrology at Nephrology. Qualification: MBBS, DM. Experience: 23 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000340,doctor,DOC00325,"Dr. Dr. Meena Sharma, Consultant Dermatology at Dermatology. Qualification: MBBS, DM. Experience: 4 years. Consultation fee: ₹700. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000341,doctor,DOC00326,"Dr. Dr. Anita Rao, Dermatology Specialist at Dermatology. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹700. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000342,doctor,DOC00327,"Dr. Dr. Deepa Hegde, Consultant Psychiatry at Psychiatry. Qualification: MBBS, MS. Experience: 21 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000343,doctor,DOC00328,"Dr. Dr. Suresh Das, Consultant Psychiatry at Psychiatry. Qualification: MBBS, MS. Experience: 26 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000344,doctor,DOC00329,"Dr. Dr. Priya Verma, Consultant Psychiatry at Psychiatry. Qualification: MBBS, DM. Experience: 30 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000345,doctor,DOC00330,"Dr. Dr. Anita Hegde, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, MD. Experience: 19 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000346,doctor,DOC00331,"Dr. Dr. Arun Hegde, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, DNB. Experience: 30 years. Consultation fee: ₹700. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000347,doctor,DOC00332,"Dr. Dr. Nisha Menon, Pulmonology Specialist at Pulmonology. Qualification: MBBS, MCh. Experience: 7 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000348,doctor,DOC00333,"Dr. Dr. Priya Pillai, Pulmonology Specialist at Pulmonology. Qualification: MBBS, MS. Experience: 22 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000349,doctor,DOC00334,"Dr. Dr. Kavita Verma, Pulmonology Specialist at Pulmonology. Qualification: MBBS, MCh. Experience: 14 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000350,doctor,DOC00335,"Dr. Dr. Priya Iyer, Pulmonology Specialist at Pulmonology. Qualification: MBBS, MCh. Experience: 13 years. Consultation fee: ₹800. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000351,doctor,DOC00336,"Dr. Dr. Rajesh Nair, Urology Specialist at Urology. Qualification: MBBS, DM. Experience: 13 years. Consultation fee: ₹700. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000352,doctor,DOC00337,"Dr. Dr. Arun Menon, Consultant Urology at Urology. Qualification: MBBS, MS. Experience: 20 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000353,doctor,DOC00338,"Dr. Dr. Kavita Das, Consultant Urology at Urology. Qualification: MBBS, MS. Experience: 26 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000354,doctor,DOC00339,"Dr. Dr. Suresh Patel, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MS. Experience: 27 years. Consultation fee: ₹400. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000355,doctor,DOC00340,"Dr. Dr. Anita Iyer, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000356,doctor,DOC00341,"Dr. Dr. Deepa Rao, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MCh. Experience: 24 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000357,doctor,DOC00342,"Dr. Dr. Ravi Nair, Consultant Plastic Surgery at Plastic Surgery. Qualification: MBBS, DNB. Experience: 15 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000358,doctor,DOC00343,"Dr. Dr. Deepa Nair, Plastic Surgery Specialist at Plastic Surgery. Qualification: MBBS, MD. Experience: 18 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000359,doctor,DOC00344,"Dr. Dr. Deepa Rao, ENT Specialist at ENT. Qualification: MBBS, DNB. Experience: 12 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000360,doctor,DOC00345,"Dr. Dr. Priya Nair, Consultant ENT at ENT. Qualification: MBBS, MS. Experience: 29 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000361,doctor,DOC00346,"Dr. Dr. Anita Menon, Consultant ENT at ENT. Qualification: MBBS, MS. Experience: 21 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000362,doctor,DOC00347,"Dr. Dr. Sunita Bhat, ENT Specialist at ENT. Qualification: MBBS, MCh. Experience: 15 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000363,doctor,DOC00348,"Dr. Dr. Deepa Joshi, ENT Specialist at ENT. Qualification: MBBS, DM. Experience: 16 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000364,doctor,DOC00349,"Dr. Dr. Arjun Rao, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, MS. Experience: 20 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000365,doctor,DOC00350,"Dr. Dr. Anita Kumar, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, DM. Experience: 17 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000366,doctor,DOC00351,"Dr. Dr. Meena Gupta, Spine Surgeon at Orthopedics. Qualification: MBBS, MD. Experience: 29 years. Consultation fee: ₹800. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000367,doctor,DOC00352,"Dr. Dr. Vikram Joshi, Emergency Medicine Specialist at Emergency Medicine. Qualification: MBBS, MS. Experience: 7 years. Consultation fee: ₹400. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000368,doctor,DOC00353,"Dr. Dr. Pooja Iyer, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, DNB. Experience: 21 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000369,doctor,DOC00354,"Dr. Dr. Ravi Hegde, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, MCh. Experience: 4 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000370,doctor,DOC00355,"Dr. Dr. Pooja Nair, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, DM. Experience: 7 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000371,doctor,DOC00356,"Dr. Dr. Vikram Pillai, Emergency Medicine Specialist at Emergency Medicine. Qualification: MBBS, MS. Experience: 27 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000372,doctor,DOC00357,"Dr. Dr. Deepa Bhat, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, DNB. Experience: 22 years. Consultation fee: ₹500. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000373,doctor,DOC00358,"Dr. Dr. Kavita Verma, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, MD. Experience: 11 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000374,doctor,DOC00359,"Dr. Dr. Arun Patel, Interventional Cardiologist at Cardiology. Qualification: MBBS, MS. Experience: 3 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000375,doctor,DOC00360,"Dr. Dr. Anita Joshi, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, MCh. Experience: 4 years. Consultation fee: ₹400. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000376,doctor,DOC00361,"Dr. Dr. Deepa Sharma, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, MD. Experience: 19 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000377,doctor,DOC00362,"Dr. Dr. Priya Hegde, Interventional Cardiologist at Cardiology. Qualification: MBBS, DNB. Experience: 6 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000378,doctor,DOC00363,"Dr. Dr. Arun Rao, Stroke Specialist at Neurology. Qualification: MBBS, DNB. Experience: 29 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000379,doctor,DOC00364,"Dr. Dr. Meena Joshi, Movement Disorder Specialist at Neurology. Qualification: MBBS, MD. Experience: 15 years. Consultation fee: ₹800. Available: Tue,Thu,Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000380,doctor,DOC00365,"Dr. Dr. Rajesh Reddy, Stroke Specialist at Neurology. Qualification: MBBS, DM. Experience: 18 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000381,doctor,DOC00366,"Dr. Dr. Priya Pillai, Stroke Specialist at Neurology. Qualification: MBBS, DM. Experience: 20 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000382,doctor,DOC00367,"Dr. Dr. Priya Sharma, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, DM. Experience: 15 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000383,doctor,DOC00368,"Dr. Dr. Meena Hegde, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, DM. Experience: 27 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000384,doctor,DOC00369,"Dr. Dr. Rohit Kumar, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, MS. Experience: 14 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000385,doctor,DOC00370,"Dr. Dr. Arun Kumar, Anesthesiology Specialist at Anesthesiology. Qualification: MBBS, DNB. Experience: 7 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000386,doctor,DOC00371,"Dr. Dr. Ravi Menon, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, DNB. Experience: 24 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000387,doctor,DOC00372,"Dr. Dr. Anita Kumar, Consultant Anesthesiology at Anesthesiology. Qualification: MBBS, MS. Experience: 22 years. Consultation fee: ₹600. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000388,doctor,DOC00373,"Dr. Dr. Suresh Gupta, Consultant Pulmonology at Pulmonology. Qualification: MBBS, DNB. Experience: 29 years. Consultation fee: ₹800. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000389,doctor,DOC00374,"Dr. Dr. Priya Gupta, Pulmonology Specialist at Pulmonology. Qualification: MBBS, MS. Experience: 10 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000390,doctor,DOC00375,"Dr. Dr. Kavita Joshi, Consultant Pulmonology at Pulmonology. Qualification: MBBS, MS. Experience: 28 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000391,doctor,DOC00376,"Dr. Dr. Pooja Bhat, Consultant Pulmonology at Pulmonology. Qualification: MBBS, MD. Experience: 12 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000392,doctor,DOC00377,"Dr. Dr. Rajesh Pillai, Consultant Urology at Urology. Qualification: MBBS, MD. Experience: 24 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000393,doctor,DOC00378,"Dr. Dr. Deepa Nair, Urology Specialist at Urology. Qualification: MBBS, MS. Experience: 24 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000394,doctor,DOC00379,"Dr. Dr. Arun Rao, Urology Specialist at Urology. Qualification: MBBS, MD. Experience: 12 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000395,doctor,DOC00380,"Dr. Dr. Kavita Iyer, Consultant Urology at Urology. Qualification: MBBS, DM. Experience: 29 years. Consultation fee: ₹700. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000396,doctor,DOC00381,"Dr. Dr. Arjun Hegde, Consultant Urology at Urology. Qualification: MBBS, DNB. Experience: 14 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000397,doctor,DOC00382,"Dr. Dr. Kavita Sharma, Urology Specialist at Urology. Qualification: MBBS, MS. Experience: 24 years. Consultation fee: ₹500. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000398,doctor,DOC00383,"Dr. Dr. Rajesh Kumar, Obstetrician at Gynecology. Qualification: MBBS, MS. Experience: 5 years. Consultation fee: ₹600. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000399,doctor,DOC00384,"Dr. Dr. Arjun Gupta, Obstetrician at Gynecology. Qualification: MBBS, MS. Experience: 13 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000400,doctor,DOC00385,"Dr. Dr. Priya Nair, Consultant ENT at ENT. Qualification: MBBS, DM. Experience: 25 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000401,doctor,DOC00386,"Dr. Dr. Priya Das, Consultant ENT at ENT. Qualification: MBBS, DNB. Experience: 22 years. Consultation fee: ₹400. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000402,doctor,DOC00387,"Dr. Dr. Pooja Menon, Consultant ENT at ENT. Qualification: MBBS, DNB. Experience: 24 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000403,doctor,DOC00388,"Dr. Dr. Vikram Gupta, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MCh. Experience: 15 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000404,doctor,DOC00389,"Dr. Dr. Pooja Reddy, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MD. Experience: 23 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000405,doctor,DOC00390,"Dr. Dr. Ravi Menon, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, MCh. Experience: 6 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000406,doctor,DOC00391,"Dr. Dr. Pooja Rao, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, DM. Experience: 9 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000407,doctor,DOC00392,"Dr. Dr. Nisha Hegde, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MD. Experience: 7 years. Consultation fee: ₹800. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000408,doctor,DOC00393,"Dr. Dr. Arjun Patel, Epileptologist at Neurology. Qualification: MBBS, DNB. Experience: 7 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000409,doctor,DOC00394,"Dr. Dr. Anita Gupta, Epileptologist at Neurology. Qualification: MBBS, MD. Experience: 12 years. Consultation fee: ₹700. Available: Mon,Wed,Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000410,doctor,DOC00395,"Dr. Dr. Kavita Bhat, Epileptologist at Neurology. Qualification: MBBS, DM. Experience: 18 years. Consultation fee: ₹1000. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000411,doctor,DOC00396,"Dr. Dr. Pooja Gupta, Movement Disorder Specialist at Neurology. Qualification: MBBS, MS. Experience: 21 years. Consultation fee: ₹1000. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000412,doctor,DOC00397,"Dr. Dr. Nisha Joshi, Medical Oncologist at Oncology. Qualification: MBBS, DNB. Experience: 29 years. Consultation fee: ₹800. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000413,doctor,DOC00398,"Dr. Dr. Sunita Joshi, Radiation Oncologist at Oncology. Qualification: MBBS, DM. Experience: 18 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
